group,distribution,library,p50_ns,p90_ns,p95_ns,p99_ns,p99.9_ns,mean_ns,std_dev_ns,ci_lower_ns,ci_upper_ns,iqr_ns,cv,min_ns,max_ns
decode,tiny_0_247,vu128,8801.7,9364.9,9501.7,9965.6,10412.1,8820.7,423.5,8762.4,8879.3,524.5,0.0480,7690.3,10467.0
decode,tiny_0_247,vu64,10636.6,11447.2,12027.0,12824.4,15251.4,10731.8,719.2,10635.7,10835.4,681.0,0.0670,9643.1,15720.4
decode,small_248_65535,bijou64,5876.0,6636.6,6879.9,7143.6,7434.6,5974.1,441.8,5913.8,6036.2,493.6,0.0740,5192.1,7501.4
decode,small_248_65535,leb128,10240.0,10823.5,10985.2,11268.3,11997.0,10202.8,565.0,10124.2,10280.5,711.4,0.0554,8558.5,12040.9
decode,small_248_65535,varu64,10413.7,11177.1,11462.4,12376.5,13719.5,10475.5,637.7,10389.6,10566.2,709.5,0.0609,9112.9,13978.8
decode,small_248_65535,vu128,10927.3,12797.9,13123.4,14180.4,14513.2,11204.5,932.6,11077.7,11336.1,955.6,0.0832,9834.9,14576.3
decode,small_248_65535,vu64,15272.0,16190.1,16618.5,17238.5,18678.3,15268.1,832.5,15153.6,15383.2,956.8,0.0545,13230.9,18962.1
decode,medium_64k_4G,bijou64,5893.5,6163.5,6294.8,7016.3,7909.3,5891.5,326.6,5848.0,5938.2,268.8,0.0554,5086.5,8053.0
decode,medium_64k_4G,leb128,13661.1,15268.3,18829.5,25912.0,26802.9,14213.1,2252.1,13920.7,14542.9,761.1,0.1585,12398.9,26969.1
decode,medium_64k_4G,varu64,15378.7,16454.7,16649.5,17604.9,17714.4,15392.7,872.4,15271.9,15512.4,1250.4,0.0567,13458.7,17725.9
decode,medium_64k_4G,vu128,12323.2,13509.9,13868.7,14619.8,15448.2,12410.5,843.4,12294.7,12528.1,1125.9,0.0680,10783.0,15620.9
decode,medium_64k_4G,vu64,18604.1,19706.3,20061.5,20748.4,21071.4,18652.2,792.7,18543.8,18762.8,907.7,0.0425,17103.8,21074.4
decode,large_above_4G,bijou64,4411.0,4740.0,4824.5,5162.5,5321.7,4427.5,251.9,4393.1,4462.7,281.4,0.0569,3821.6,5335.7
decode,large_above_4G,leb128,35691.8,38329.5,39166.3,40380.0,40891.2,35396.6,2550.4,35043.9,35749.3,4482.5,0.0721,30611.3,40898.5
decode,large_above_4G,varu64,22316.9,23351.9,23574.3,24834.4,26743.6,22331.9,871.3,22213.3,22454.1,876.0,0.0390,20294.6,26905.7
decode,large_above_4G,vu128,9631.0,10319.8,10542.9,11131.3,11424.0,9683.3,517.6,9612.3,9755.6,563.1,0.0535,8572.9,11495.1
decode,large_above_4G,vu64,9970.0,10630.8,10796.6,11514.7,11828.8,9981.2,534.2,9908.2,10054.8,700.3,0.0535,8802.8,11836.9
decode,boundary,bijou64,4783.0,5015.3,5090.2,5233.8,5345.4,4779.7,195.6,4752.6,4806.8,203.4,0.0409,4206.4,5349.2
decode,boundary,leb128,11377.3,11964.6,12264.4,12644.1,12996.7,11395.0,472.8,11329.8,11461.0,582.1,0.0415,10350.6,13063.4
decode,boundary,varu64,16089.3,16914.1,17086.3,17428.2,17575.9,16076.8,661.1,15985.4,16167.5,870.9,0.0411,14403.7,17590.1
decode,boundary,vu128,10706.8,11780.2,12175.6,12558.7,13470.1,10819.3,712.5,10721.5,10918.8,839.6,0.0659,9004.0,13662.3
decode,boundary,vu64,14307.1,15144.0,15484.7,16063.7,16368.8,14308.7,663.2,14216.9,14400.8,889.6,0.0463,12851.2,16420.9
decode,uniform_random,bijou64,4266.2,4768.2,4828.5,5312.3,5784.6,4323.1,343.2,4276.1,4371.2,483.9,0.0794,3679.7,5895.4
decode,uniform_random,leb128,35156.4,37233.5,38285.9,39765.3,41020.6,35099.9,1831.4,34848.8,35352.7,2163.7,0.0522,31332.9,41177.8
decode,uniform_random,varu64,22727.0,23898.7,24274.4,25136.0,34296.9,22864.0,1277.7,22706.2,23057.0,1148.0,0.0559,20867.4,36426.0
decode,uniform_random,vu128,8699.1,9223.2,9380.7,9812.0,10042.3,8709.4,414.2,8652.7,8768.0,475.8,0.0476,7765.6,10090.7
decode,uniform_random,vu64,9707.2,10531.1,10720.4,11228.5,11305.7,9821.9,486.8,9755.7,9890.5,580.0,0.0496,8977.4,11314.5
encode,tiny_0_247,bijou64,2724.9,3089.1,3290.3,3435.0,3572.5,2737.2,286.4,2697.9,2777.1,287.8,0.1046,1975.5,3590.2
encode,tiny_0_247,leb128,6057.5,6349.7,6458.1,7143.3,7322.8,6043.0,316.4,5999.4,6086.9,328.3,0.0524,5132.9,7365.4
encode,tiny_0_247,varu64,11696.4,12515.7,12763.3,13558.8,14114.9,11763.0,631.8,11677.5,11851.2,847.8,0.0537,10375.4,14157.0
encode,tiny_0_247,vu128,14028.6,14692.1,14894.8,15173.1,16353.2,14042.7,571.5,13964.1,14122.2,819.8,0.0407,12696.0,16525.7
encode,tiny_0_247,vu64,24552.6,26001.6,26504.8,27376.0,27589.4,24630.8,972.9,24497.6,24767.7,846.5,0.0395,21940.5,27601.9
encode,small_248_65535,bijou64,12695.1,13201.7,13318.6,13548.6,13930.6,12507.8,709.9,12408.1,12604.0,836.7,0.0568,10664.5,14025.0
encode,small_248_65535,leb128,10837.1,12015.0,12663.3,13327.7,13722.2,10807.7,1027.4,10666.7,10951.1,1036.7,0.0951,8617.2,13750.0
encode,small_248_65535,varu64,20256.6,21603.4,21822.0,22251.7,22440.3,20239.0,1028.8,20096.5,20381.0,1562.3,0.0508,17947.0,22464.8
encode,small_248_65535,vu128,19586.3,20607.7,20936.2,22324.5,22693.0,19412.1,1080.0,19263.3,19562.2,1490.5,0.0556,16416.8,22751.0
