group,distribution,library,p50_ns,p90_ns,p95_ns,p99_ns,p99.9_ns,mean_ns,std_dev_ns,ci_lower_ns,ci_upper_ns,iqr_ns,cv,min_ns,max_ns
decode,medium_64k_4G,vu64,14376.3,14491.3,14541.1,14643.5,14757.4,14380.7,102.8,14366.6,14395.0,122.4,0.0071,14105.9,14762.7
decode,large_above_4G,bijou64,6310.3,6372.5,6395.8,6484.1,6529.9,6311.0,51.4,6304.1,6318.2,54.2,0.0081,6177.4,6530.2
decode,large_above_4G,leb128,34837.6,35609.1,35770.4,35948.8,38060.9,34933.6,543.9,34860.1,35010.4,637.7,0.0156,33383.9,38550.0
decode,large_above_4G,varu64,22145.0,22359.3,22477.2,23196.4,23412.9,22156.2,239.9,22123.9,22190.5,214.3,0.0108,21381.3,23436.0
decode,large_above_4G,vu128,8674.3,8746.8,8768.6,9026.0,9142.2,8677.2,82.0,8666.3,8688.9,68.0,0.0094,8446.0,9158.8
decode,large_above_4G,vu64,8785.4,8873.2,8901.1,9069.5,9236.4,8785.7,85.6,8774.1,8797.7,82.8,0.0097,8447.4,9276.7
decode,boundary,bijou64,6913.3,6973.9,7000.2,7205.8,7382.2,6912.8,79.7,6902.1,6924.1,69.7,0.0115,6642.4,7384.0
decode,boundary,leb128,14290.1,14490.7,14530.2,14682.4,14780.7,14277.2,181.7,14251.8,14302.2,236.5,0.0127,13651.3,14783.0
decode,boundary,varu64,19054.7,19262.2,19363.7,19635.3,19986.2,19045.6,202.5,19017.6,19074.0,190.1,0.0106,18359.1,20034.8
decode,boundary,vu128,10222.0,10316.8,10345.7,10415.9,10483.2,10211.8,107.0,10196.5,10226.2,117.8,0.0105,9623.8,10497.4
decode,boundary,vu64,11297.7,11377.4,11405.9,11476.5,11565.3,11281.3,90.4,11268.8,11293.8,127.7,0.0080,10988.5,11583.3
decode,uniform_random,bijou64,6272.4,6328.7,6361.6,6436.0,6574.3,6275.1,58.1,6267.2,6283.3,50.9,0.0093,6115.9,6581.5
decode,uniform_random,leb128,36977.1,38376.7,38601.4,39107.8,39649.9,36888.7,1199.1,36721.9,37053.4,1822.8,0.0325,33505.8,39719.5
decode,uniform_random,varu64,22420.2,22750.6,22944.5,23146.0,23983.4,22386.0,339.8,22339.3,22433.2,492.2,0.0152,21664.9,24141.1
decode,uniform_random,vu128,9180.7,9543.7,9643.4,9737.1,9961.5,9150.6,324.3,9105.8,9195.4,518.5,0.0354,8495.3,10006.1
decode,uniform_random,vu64,9146.1,9571.8,9759.7,23232.8,27270.1,9488.1,2163.2,9227.9,9819.0,549.1,0.2280,8571.2,27594.5
encode,tiny_0_247,bijou64,2187.5,2250.0,2263.8,2326.5,2484.8,2198.8,41.3,2193.4,2205.0,33.7,0.0188,2142.8,2523.2
encode,tiny_0_247,leb128,3607.6,3682.0,3734.8,3879.7,4362.7,3625.9,79.3,3616.3,3638.1,35.1,0.0219,3555.1,4481.5
encode,tiny_0_247,varu64,10962.0,11178.8,11283.3,11505.4,11653.4,11007.2,133.0,10989.4,11026.1,89.0,0.0121,10850.2,11681.9
encode,tiny_0_247,vu128,16541.5,17465.7,17796.6,18293.1,18579.5,16587.5,666.4,16495.9,16680.8,858.7,0.0402,15152.5,18597.2
encode,tiny_0_247,vu64,20779.7,21860.5,22056.7,22293.1,22846.0,20853.8,657.2,20764.2,20945.8,958.7,0.0315,19518.5,22940.9
encode,small_248_65535,bijou64,8522.6,8707.9,8792.1,8868.8,8952.3,8553.3,98.4,8540.2,8567.5,80.6,0.0115,8426.2,8963.4
encode,small_248_65535,leb128,6916.5,7475.0,7544.1,7769.2,8066.0,6992.0,312.5,6949.1,7036.2,473.6,0.0447,6508.1,8118.3
encode,small_248_65535,varu64,19506.6,19838.0,19950.1,20097.3,21490.9,19573.7,240.3,19543.1,19609.3,193.5,0.0123,19281.2,21796.0
encode,small_248_65535,vu128,19742.4,19979.9,20055.2,20571.0,21326.6,19779.0,215.8,19750.9,19810.5,172.2,0.0109,19389.6,21420.9
encode,small_248_65535,vu64,22486.2,22686.4,22784.1,23042.7,23813.2,22501.8,192.9,22476.4,22529.9,160.7,0.0086,22128.8,23886.3
encode,medium_64k_4G,bijou64,8870.4,9136.4,9188.5,9379.5,9501.3,8920.9,142.4,8901.6,8941.2,163.0,0.0160,8728.8,9511.5
encode,medium_64k_4G,leb128,12204.2,12404.5,12516.2,12887.0,14253.2,12245.9,222.3,12218.6,12280.0,123.8,0.0182,11788.0,14567.7
encode,medium_64k_4G,varu64,25900.8,26545.2,26797.1,27181.0,27338.3,26045.0,368.2,25995.1,26096.8,465.5,0.0141,25539.5,27374.4
encode,medium_64k_4G,vu128,21244.2,21396.5,21487.6,21684.6,21837.9,21257.5,129.8,21240.0,21275.8,129.1,0.0061,20862.8,21861.1
encode,medium_64k_4G,vu64,21855.2,22020.9,22118.7,22330.4,22896.6,21866.8,162.8,21845.2,21890.3,163.4,0.0074,21471.0,23024.6
encode,large_above_4G,bijou64,9150.1,9259.2,9297.0,9431.1,9800.8,9161.9,101.8,9148.2,9176.5,91.8,0.0111,8844.4,9824.2
encode,large_above_4G,leb128,30730.7,30968.9,31272.6,31675.4,32103.5,30779.1,236.1,30748.1,30813.3,173.3,0.0077,30385.4,32107.6
encode,large_above_4G,varu64,26971.9,27284.1,27478.0,27866.8,28167.2,27025.6,246.5,26992.4,27060.6,213.1,0.0091,26688.9,28216.4
encode,large_above_4G,vu128,11190.0,11603.9,11755.4,12202.0,12441.6,11263.3,241.1,11230.9,11297.5,146.2,0.0214,10957.4,12487.5
encode,large_above_4G,vu64,10354.6,10514.9,10560.4,10719.4,10801.4,10324.3,181.7,10298.9,10349.0,218.1,0.0176,9801.6,10811.2
encode,boundary,bijou64,8011.1,8137.7,8244.9,8409.5,8590.3,8034.2,105.3,8020.2,8049.3,93.2,0.0131,7890.5,8598.7
encode,boundary,leb128,10648.5,10719.4,10765.8,10911.9,11003.5,10654.7,70.6,10645.2,10664.7,56.4,0.0066,10514.0,11007.6
encode,boundary,varu64,28209.5,28595.4,28666.4,29706.2,31989.5,28281.9,401.5,28233.4,28343.1,221.3,0.0142,27813.3,32500.1
encode,boundary,vu128,17695.7,17958.3,18028.7,18586.6,18789.9,17725.2,206.8,17697.7,17754.7,186.2,0.0117,17121.3,18838.3
encode,boundary,vu64,17815.4,17948.5,18043.7,18166.3,18511.4,17819.9,134.4,17801.5,17838.9,144.4,0.0075,17465.0,18529.8
encode,uniform_random,bijou64,8956.8,9079.3,9099.3,9178.6,9359.2,8956.8,97.5,8943.3,8970.2,114.9,0.0109,8637.1,9403.1
encode,uniform_random,leb128,30654.3,30974.3,31088.4,31827.6,32098.3,30684.4,286.6,30645.7,30725.0,257.0,0.0093,29954.0,32151.0
encode,uniform_random,varu64,27026.6,27379.8,27511.4,27827.4,28284.6,27086.6,233.7,27055.5,27120.1,184.0,0.0086,26578.2,28319.4
encode,uniform_random,vu128,11244.1,11348.4,11367.8,11458.3,11804.7,11233.7,110.8,11218.5,11249.4,123.6,0.0099,10947.4,11818.6
encode,uniform_random,vu64,10379.2,10581.6,10632.3,10708.2,10777.3,10369.3,175.3,10345.0,10393.5,229.8,0.0169,9802.9,10786.6
encode_array,tiny_0_247,bijou64,1367.1,1390.7,1395.1,1412.5,1427.8,1357.7,34.8,1352.8,1362.5,41.2,0.0256,1252.6,1430.7
encode_array,tiny_0_247,varu64,4944.2,4994.0,5022.3,5093.1,5284.2,4948.4,48.4,4942.0,4955.4,46.2,0.0098,4831.8,5330.9
encode_array,tiny_0_247,vu128,2898.1,2921.8,2945.1,2976.1,3372.3,2899.0,48.7,2893.2,2906.5,27.8,0.0168,2783.3,3469.7
encode_array,tiny_0_247,vu64,1732.5,1766.0,1780.1,1808.9,1816.7,1736.7,21.3,1733.8,1739.7,17.6,0.0122,1697.8,1818.2
encode_array,small_248_65535,bijou64,2436.9,2460.4,2468.5,2497.6,2523.7,2436.7,21.9,2433.7,2439.8,24.0,0.0090,2373.0,2530.1
encode_array,small_248_65535,varu64,8615.8,8696.4,8703.1,8761.9,8853.0,8612.4,72.1,8602.4,8622.3,103.5,0.0084,8433.9,8862.6
encode_array,small_248_65535,vu128,3515.5,3555.3,3566.5,3617.8,3690.7,3516.6,37.0,3511.5,3521.7,39.9,0.0105,3415.7,3707.7
encode_array,small_248_65535,vu64,1726.9,1742.8,1747.8,1786.3,1802.4,1727.5,14.6,1725.6,1729.6,13.2,0.0084,1691.9,1803.2
encode_array,medium_64k_4G,bijou64,2543.5,2610.6,2670.9,2861.2,2890.4,2556.6,63.4,2548.2,2565.9,43.9,0.0248,2451.0,2896.8
encode_array,medium_64k_4G,varu64,12301.3,12425.8,12500.8,12825.4,14553.7,12319.2,227.6,12292.2,12354.4,131.8,0.0185,11922.4,14836.4
encode_array,medium_64k_4G,vu128,3517.8,3552.5,3561.6,3654.4,3766.7,3518.2,38.0,3513.1,3523.6,34.9,0.0108,3380.5,3784.6
